,0,1,2
TCGA-FX-A3NK-01A-11D-A21Q-09,7041,[42],"[6942, 1538]"
TCGA-FX-A3TO-01A-11D-A228-09,7042,[84],"[6942, 1538]"
TCGA-FX-A76Y-01A-11D-A351-09,7043,[0],"[6942, 1547]"
TCGA-HB-A2OT-01A-11D-A21Q-09,7044,[208],"[6942, 1538]"
TCGA-HB-A3YV-01A-11D-A24N-09,7045,[64],"[6942, 1538]"
TCGA-IE-A3OV-01A-11D-A228-09,7046,[196],"[6942, 1538]"
TCGA-IE-A4EJ-01A-11D-A24N-09,7047,[68],"[6942, 1538]"
TCGA-IE-A6BZ-01A-11D-A307-09,7048,[152],"[6942, 1538]"
TCGA-IS-A3K6-01A-11D-A21Q-09,7049,[88],"[6942, 1538]"
TCGA-IW-A3M6-01A-11D-A21Q-09,7050,[244],"[6942, 1538]"
TCGA-JV-A5VE-01A-11D-A29N-09,7051,[192],"[6942, 1571]"
TCGA-JV-A5VF-01A-11D-A29N-09,7052,[0],"[6942, 1538]"
TCGA-JV-A75J-01A-11D-A32I-09,7053,[180],"[6942, 1571]"
TCGA-K1-A6RT-01A-32D-A33E-09,7054,[205],"[6942, 1563]"
TCGA-K1-A6RU-01A-11D-A32I-09,7055,[192],"[6942, 1538]"
TCGA-K1-A6RV-01A-11D-A32I-09,7056,[84],"[6942, 1538]"
TCGA-KD-A5QS-01A-11D-A27P-09,7057,[16],"[6942, 1538]"
TCGA-KD-A5QU-01A-11D-A27P-09,7058,[20],"[6942, 1538]"
TCGA-KF-A41W-01A-11D-A24N-09,7059,[196],"[6942, 1538]"
TCGA-LI-A67I-01A-31D-A307-09,7060,[132],"[6942, 1538]"
TCGA-LI-A9QH-01A-11D-A37C-09,7061,[196],"[6942, 1538]"
TCGA-MB-A5Y9-01A-11D-A29N-09,7062,[212],"[6942, 1538]"
TCGA-MB-A5YA-01A-11D-A29N-09,7063,[136],"[6942, 1538]"
TCGA-MB-A8JK-01A-11D-A36J-09,7064,[212],"[6942, 1571]"
TCGA-MB-A8JL-01A-11D-A36J-09,7065,[177],"[6942, 1538]"
TCGA-MJ-A68H-01A-11D-A307-09,7066,[192],"[6942, 1538]"
TCGA-MJ-A850-01A-11D-A351-09,7067,[77],"[6942, 1551]"
TCGA-PC-A5DN-01A-12D-A27P-09,7068,[128],"[6942, 1538]"
TCGA-QC-A6FX-01A-11D-A32I-09,7069,[196],"[6942, 1538]"
TCGA-QC-A7B5-01A-11D-A33E-09,7070,[128],"[6942, 1581]"
TCGA-QC-AA9N-01A-11D-A38Z-09,7071,[196],"[6942, 1538]"
TCGA-QQ-A5V2-01A-11D-A32I-09,7072,[132],"[6942, 1538]"
TCGA-QQ-A5V9-01A-11D-A32I-09,7073,[4],"[6942, 1538]"
TCGA-QQ-A5VA-01A-12D-A32I-09,7074,[244],"[6942, 1538]"
TCGA-QQ-A5VC-01A-31D-A32I-09,7075,[32],"[6942, 1538]"
TCGA-QQ-A5VD-01A-21D-A32I-09,7076,[144],"[6942, 1581]"
TCGA-QQ-A8VB-01A-11D-A37C-09,7077,[180],"[6942, 1538]"
TCGA-QQ-A8VD-01A-42D-A38Z-09,7078,[56],"[6942, 1547]"
TCGA-QQ-A8VF-01A-11D-A37C-09,7079,[68],"[6942, 1563]"
TCGA-QQ-A8VG-01A-11D-A37C-09,7080,[144],"[6942, 1581]"
TCGA-QQ-A8VH-01A-11D-A37C-09,7081,[16],"[6942, 1538]"
TCGA-RN-AAAQ-01A-21D-A38Z-09,7082,[16],"[6942, 1538]"
TCGA-SG-A6Z4-01A-22D-A33E-09,7083,[212],"[6942, 1538]"
TCGA-SG-A6Z7-01A-12D-A32I-09,7084,[0],"[6942, 1538]"
TCGA-SG-A849-01A-11D-A351-09,7085,[4],"[6942, 1538]"
TCGA-SI-A71O-01A-12D-A33E-09,7086,[4],"[6942, 1538]"
TCGA-SI-A71O-06A-11D-A387-09,7087,[16],"[6942, 1571]"
TCGA-SI-A71P-01A-12D-A33E-09,7088,[136],"[6942, 1538]"
TCGA-SI-AA8B-01A-11D-A387-09,7089,[128],"[6942, 1538]"
TCGA-UE-A6QT-01A-12D-A32I-09,7090,[8],"[6942, 1538]"
TCGA-UE-A6QU-01A-12D-A32I-09,7091,[16],"[6942, 1538]"
TCGA-VT-A80G-01A-11D-A36J-09,7092,[4],"[6942, 1538]"
TCGA-VT-A80J-01A-11D-A36J-09,7093,[0],"[6942, 1538]"
TCGA-VT-AB3D-01A-12D-A417-09,7094,[4],"[6942, 1549]"
TCGA-WK-A8XO-01A-11D-A37C-09,7095,[0],"[6942, 1549]"
TCGA-WK-A8XQ-01A-11D-A37C-09,7096,[244],"[6942, 1538]"
TCGA-WK-A8XS-01A-11D-A37C-09,7097,[128],"[6942, 1538]"
TCGA-WK-A8XT-01A-11D-A37C-09,7098,[184],"[6942, 1571]"
TCGA-WK-A8XX-01A-11D-A37C-09,7099,[160],"[6942, 1538]"
TCGA-WK-A8XY-01A-11D-A37C-09,7100,[208],"[6942, 1549]"
TCGA-WK-A8XZ-01A-11D-A37C-09,7101,[112],"[6942, 1538]"
TCGA-WK-A8Y0-01A-11D-A417-09,7102,[0],"[6942, 1538]"
TCGA-WP-A9GB-01A-11D-A37C-09,7103,[80],"[6942, 1538]"
TCGA-X6-A7W8-01A-21D-A351-09,7104,[64],"[6942, 1538]"
TCGA-X6-A7WA-01A-12D-A351-09,7105,[128],"[6942, 1547]"
TCGA-X6-A7WB-01A-11D-A351-09,7106,[244],"[6942, 1547]"
TCGA-X6-A7WC-01A-12D-A351-09,7107,[0],"[6942, 1538]"
TCGA-X6-A7WD-01A-21D-A351-09,7108,[112],"[6942, 1538]"
TCGA-X6-A8C2-01A-11D-A36J-09,7109,[128],"[6942, 1538]"
TCGA-X6-A8C3-01A-11D-A36J-09,7110,[128],"[6942, 1538]"
TCGA-X6-A8C4-01A-11D-A36J-09,7111,[16],"[6942, 1538]"
TCGA-X6-A8C5-01A-11D-A36J-09,7112,[208],"[6942, 1571]"
TCGA-X6-A8C6-01A-11D-A36J-09,7113,[48],"[6942, 1538]"
TCGA-X9-A971-01A-11D-A387-09,7114,[128],"[6942, 1538]"
TCGA-X9-A973-01A-11D-A387-09,7115,[240],"[6942, 1549]"
TCGA-Z4-A8JB-01A-23D-A37C-09,7116,[80],"[6942, 1549]"
TCGA-Z4-A9VC-01A-11D-A37C-09,7117,[0],"[6942, 1538]"
TCGA-Z4-AAPF-01A-11D-A38Z-09,7118,[196],"[6942, 1538]"
TCGA-Z4-AAPG-01A-11D-A38Z-09,7119,[112],"[6942, 1538]"
TCGA-3N-A9WB-06A-11D-A38G-08,7120,[204],"[7121, 1581]"
TCGA-3N-A9WC-06A-11D-A38G-08,7122,[176],"[7121, 1581]"
TCGA-3N-A9WD-06A-11D-A38G-08,7123,[128],"[7121, 1581]"
TCGA-BF-A1PV-01A-11D-A19A-08,7124,[172],"[7121, 1581]"
TCGA-BF-A3DJ-01A-11D-A20D-08,7125,[84],"[7121, 1581]"
TCGA-BF-A3DL-01A-11D-A20D-08,7126,[28],"[7121, 1581]"
TCGA-BF-A3DM-01A-11D-A20D-08,7127,[116],"[7121, 1581]"
TCGA-BF-A3DN-01A-11D-A20D-08,7128,[133],"[7121, 1581]"
TCGA-BF-A5EO-01A-12D-A27K-08,7129,[68],"[7121, 1581]"
TCGA-BF-A5EP-01A-12D-A27K-08,7130,[196],"[7121, 1581]"
TCGA-BF-A5EQ-01A-21D-A27K-08,7131,[172],"[7121, 1581]"
TCGA-BF-A5ER-01A-12D-A27K-08,7132,[104],"[7121, 1581]"
TCGA-BF-A5ES-01A-11D-A27K-08,7133,[208],"[7121, 1581]"
TCGA-BF-A9VF-01A-11D-A372-08,7134,[133],"[7121, 1581]"
TCGA-BF-AAOU-01A-12D-A397-08,7135,[0],"[7121, 1581]"
TCGA-BF-AAOX-01A-11D-A397-08,7136,[224],"[7121, 1581]"
TCGA-BF-AAP0-06A-11D-A397-08,7137,[188],"[7121, 1581]"
TCGA-BF-AAP1-01A-11D-A397-08,7138,[100],"[7121, 1581]"
TCGA-BF-AAP2-01A-11D-A401-08,7139,[84],"[7121, 1581]"
TCGA-BF-AAP4-01A-11D-A401-08,7140,[208],"[7121, 1581]"
TCGA-BF-AAP6-01A-11D-A401-08,7141,[69],"[7121, 1581]"
TCGA-BF-AAP7-01A-11D-A401-08,7142,[0],"[7121, 1581]"
TCGA-D3-A1Q7-06A-11D-A19A-08,7143,[220],"[7121, 1581]"
TCGA-D3-A1Q8-06A-11D-A19A-08,7144,[64],"[7121, 1581]"
TCGA-D3-A2JA-06A-11D-A196-08,7145,[68],"[7121, 1581]"
TCGA-D3-A2JE-06A-11D-A372-08,7146,[80],"[7121, 1581]"
TCGA-D3-A2JF-06A-11D-A196-08,7147,[208],"[7121, 1581]"
TCGA-D3-A3BZ-06A-12D-A196-08,7148,[129],"[7121, 1547]"
TCGA-D3-A3C1-06A-12D-A196-08,7149,[204],"[7121, 1581]"
TCGA-D3-A3C3-06A-12D-A19A-08,7150,[84],"[7121, 1581]"
TCGA-D3-A3C8-06A-12D-A19A-08,7151,[128],"[7121, 1581]"
TCGA-D3-A3ML-06A-11D-A21A-08,7152,[176],"[7121, 1581]"
TCGA-D3-A3MR-06A-11D-A21A-08,7153,[4],"[7121, 1581]"
TCGA-D3-A3MU-06A-11D-A21A-08,7154,[160],"[7121, 1581]"
TCGA-D3-A3MV-06A-11D-A21A-08,7155,[16],"[7121, 1581]"
TCGA-D3-A51E-06A-11D-A25O-08,7156,[80],"[7121, 1581]"
TCGA-D3-A51F-06A-11D-A25O-08,7157,[193],"[7121, 1581]"
TCGA-D3-A51G-06A-11D-A25O-08,7158,[128],"[7121, 1581]"
TCGA-D3-A51H-06A-12D-A25O-08,7159,[8],"[7121, 1581]"
TCGA-D3-A51J-06A-11D-A25O-08,7160,[100],"[7121, 1581]"
TCGA-D3-A51K-06A-11D-A25O-08,7161,[181],"[7121, 1547]"
TCGA-D3-A51N-06A-11D-A25O-08,7162,[13],"[7121, 1581]"
TCGA-D3-A51R-06A-11D-A25O-08,7163,[0],"[7121, 1581]"
TCGA-D3-A51T-06A-11D-A25O-08,7164,[36],"[7121, 1581]"
TCGA-D3-A5GL-06A-11D-A27K-08,7165,[20],"[7121, 1581]"
TCGA-D3-A5GN-06A-11D-A27K-08,7166,[128],"[7121, 1581]"
TCGA-D3-A5GO-06A-12D-A27K-08,7167,[244],"[7121, 1581]"
TCGA-D3-A5GR-06A-11D-A27K-08,7168,[165],"[7121, 1581]"
TCGA-D3-A5GS-06A-11D-A27K-08,7169,[133],"[7121, 1581]"
TCGA-D3-A5GT-01A-12D-A30X-08,7170,[128],"[7121, 1538]"
TCGA-D3-A5GU-06A-11D-A27K-08,7171,[244],"[7121, 1581]"
TCGA-D3-A8GB-06A-11D-A372-08,7172,[120],"[7121, 1581]"
TCGA-D3-A8GC-06A-11D-A372-08,7173,[192],"[7121, 1581]"
TCGA-D3-A8GD-06A-11D-A372-08,7174,[208],"[7121, 1581]"
TCGA-D3-A8GI-06A-11D-A372-08,7175,[128],"[7121, 1581]"
TCGA-D3-A8GJ-06A-11D-A372-08,7176,[220],"[7121, 1581]"
TCGA-D3-A8GK-06A-11D-A372-08,7177,[136],"[7121, 1581]"
TCGA-D3-A8GL-06A-11D-A372-08,7178,[64],"[7121, 1581]"
TCGA-D3-A8GM-06A-11D-A372-08,7179,[48],"[7121, 1581]"
TCGA-D3-A8GN-06A-11D-A372-08,7180,[188],"[7121, 1581]"
TCGA-D3-A8GO-06A-11D-A372-08,7181,[80],"[7121, 1581]"
TCGA-D3-A8GP-06A-11D-A372-08,7182,[128],"[7121, 1581]"
TCGA-D3-A8GQ-06A-11D-A372-08,7183,[208],"[7121, 1581]"
TCGA-D3-A8GR-06A-11D-A372-08,7184,[208],"[7121, 1581]"
TCGA-D3-A8GS-06A-12D-A372-08,7185,[144],"[7121, 1581]"
TCGA-D3-A8GV-06A-11D-A372-08,7186,[196],"[7121, 1581]"
TCGA-D9-A1JW-06A-11D-A19A-08,7187,[48],"[7121, 1581]"
TCGA-D9-A3Z1-06A-11D-A23B-08,7188,[244],"[7121, 1581]"
TCGA-D9-A3Z3-06A-11D-A23B-08,7189,[7],"[7121, 1581]"
TCGA-D9-A3Z4-01A-11D-A23B-08,7190,[5],"[7121, 1581]"
TCGA-D9-A4Z3-01A-11D-A25O-08,7191,[128],"[7121, 1581]"
TCGA-D9-A4Z5-01A-11D-A25O-08,7192,[4],"[7121, 1581]"
TCGA-D9-A4Z6-06A-12D-A25O-08,7193,[49],"[7121, 1581]"
TCGA-D9-A6E9-06A-12D-A30X-08,7194,[76],"[7121, 1581]"
TCGA-D9-A6EA-06A-11D-A30X-08,7195,[16],"[7121, 1581]"
TCGA-D9-A6EC-06A-11D-A30X-08,7196,[16],"[7121, 1581]"
TCGA-D9-A6EG-06A-12D-A32N-08,7197,[197],"[7121, 1581]"
TCGA-DA-A1I4-06A-11D-A196-08,7198,[20],"[7121, 1581]"
TCGA-DA-A1IA-06A-11D-A196-08,7199,[212],"[7121, 1581]"
TCGA-DA-A1IC-06A-11D-A197-08,7200,[64],"[7121, 1581]"
TCGA-DA-A95V-06A-11D-A372-08,7201,[112],"[7121, 1581]"
TCGA-DA-A95W-06A-11D-A372-08,7202,[116],"[7121, 1581]"
TCGA-DA-A95X-06A-11D-A372-08,7203,[4],"[7121, 1581]"
TCGA-DA-A95Y-06A-11D-A372-08,7204,[0],"[7121, 1581]"
TCGA-DA-A95Z-06A-11D-A372-08,7205,[0],"[7121, 1581]"
TCGA-DA-A960-01A-11D-A372-08,7206,[192],"[7121, 1581]"
TCGA-EB-A3HV-01A-11D-A21A-08,7207,[133],"[7121, 1581]"
TCGA-EB-A3XB-01A-11D-A23B-08,7208,[108],"[7121, 1581]"
TCGA-EB-A3XC-01A-11D-A23B-08,7209,[16],"[7121, 1581]"
TCGA-EB-A3XD-01A-22D-A23B-08,7210,[140],"[7121, 1581]"
TCGA-EB-A3XE-01A-12D-A23B-08,7211,[177],"[7121, 1581]"
TCGA-EB-A3XF-01A-31D-A23B-08,7212,[32],"[7121, 1581]"
TCGA-EB-A3Y6-01A-21D-A23B-08,7213,[196],"[7121, 1581]"
TCGA-EB-A3Y7-01A-11D-A23B-08,7214,[196],"[7121, 1581]"
TCGA-EB-A41A-01A-11D-A24R-08,7215,[16],"[7121, 1581]"
TCGA-EB-A41B-01A-11D-A24R-08,7216,[220],"[7121, 1581]"
TCGA-EB-A42Y-01A-12D-A24R-08,7217,[144],"[7121, 1538]"
TCGA-EB-A42Z-01A-12D-A24R-08,7218,[0],"[7121, 1581]"
TCGA-EB-A430-01A-11D-A24R-08,7219,[128],"[7121, 1581]"
TCGA-EB-A431-01A-11D-A25O-08,7220,[212],"[7121, 1581]"
TCGA-EB-A44N-01A-11D-A25O-08,7221,[132],"[7121, 1581]"
TCGA-EB-A44O-01A-11D-A25O-08,7222,[220],"[7121, 1581]"
TCGA-EB-A44P-01A-11D-A25O-08,7223,[8],"[7121, 1581]"
TCGA-EB-A44Q-06A-11D-A25O-08,7224,[216],"[7121, 1538]"
TCGA-EB-A4IS-01A-21D-A25O-08,7225,[88],"[7121, 1581]"
TCGA-EB-A4OY-01A-11D-A25O-08,7226,[248],"[7121, 1538]"
TCGA-EB-A4P0-01A-41D-A25O-08,7227,[81],"[7121, 1581]"
TCGA-EB-A4XL-01A-11D-A27K-08,7228,[128],"[7121, 1581]"
TCGA-EB-A51B-01A-11D-A27K-08,7229,[180],"[7121, 1581]"
TCGA-EB-A550-01A-61D-A27K-08,7230,[0],"[7121, 1581]"
TCGA-EB-A551-01A-21D-A27K-08,7231,[208],"[7121, 1581]"
TCGA-EB-A553-01A-12D-A27K-08,7232,[16],"[7121, 1581]"
TCGA-EB-A57M-01A-51D-A30X-08,7233,[204],"[7121, 1538]"
TCGA-EB-A5FP-01A-11D-A27K-08,7234,[128],"[7121, 1581]"
TCGA-EB-A5SE-01A-11D-A30X-08,7235,[228],"[7121, 1581]"
TCGA-EB-A5SF-01A-11D-A30X-08,7236,[188],"[7121, 1607]"
TCGA-EB-A5SG-06A-11D-A30X-08,7237,[240],"[7121, 1581]"
TCGA-EB-A5SH-06A-11D-A30X-08,7238,[192],"[7121, 1581]"
TCGA-EB-A5UL-06A-11D-A30X-08,7239,[224],"[7121, 1581]"
TCGA-EB-A5UM-01A-11D-A30X-08,7240,[128],"[7121, 1581]"
TCGA-EB-A5UN-06A-11D-A30X-08,7241,[80],"[7121, 1581]"
TCGA-EB-A5VU-01A-21D-A32N-08,7242,[136],"[7121, 1538]"
TCGA-EB-A6L9-06A-11D-A32N-08,7243,[220],"[7121, 1538]"
TCGA-EB-A6QY-01A-12D-A32N-08,7244,[144],"[7121, 1581]"
TCGA-EB-A6QZ-01A-12D-A32N-08,7245,[220],"[7121, 1581]"
TCGA-EB-A6R0-01A-12D-A32N-08,7246,[228],"[7121, 1581]"
TCGA-EB-A82B-01A-11D-A34U-08,7247,[64],"[7121, 1538]"
TCGA-EB-A82C-01A-11D-A34U-08,7248,[132],"[7121, 1581]"
TCGA-EB-A85I-01A-11D-A34U-08,7249,[112],"[7121, 1581]"
TCGA-EB-A85J-01A-12D-A34U-08,7250,[212],"[7121, 1581]"
TCGA-EB-A97M-01A-11D-A38G-08,7251,[136],"[7121, 1581]"
TCGA-EE-A17X-06A-11D-A197-08,7252,[132],"[7121, 1581]"
TCGA-EE-A180-06A-11D-A21A-08,7253,[180],"[7121, 1581]"
TCGA-EE-A182-06A-11D-A196-08,7254,[196],"[7121, 1581]"
TCGA-EE-A20B-06A-11D-A196-08,7255,[80],"[7121, 1581]"
TCGA-EE-A20H-06A-11D-A197-08,7256,[128],"[7121, 1581]"
TCGA-EE-A29A-06A-12D-A196-08,7257,[196],"[7121, 1581]"
TCGA-EE-A29D-06A-11D-A197-08,7258,[128],"[7121, 1581]"
TCGA-EE-A29H-06A-12D-A197-08,7259,[4],"[7121, 1581]"
TCGA-EE-A29M-06A-11D-A196-08,7260,[128],"[7121, 1581]"
TCGA-EE-A29R-06A-11D-A197-08,7261,[48],"[7121, 1581]"
TCGA-EE-A29S-06A-11D-A197-08,7262,[192],"[7121, 1581]"
TCGA-EE-A29T-06A-11D-A197-08,7263,[80],"[7121, 1581]"
TCGA-EE-A2A1-06A-11D-A197-08,7264,[148],"[7121, 1581]"
TCGA-EE-A2A2-06A-11D-A196-08,7265,[16],"[7121, 1581]"
TCGA-EE-A2GC-06A-11D-A197-08,7266,[32],"[7121, 1581]"
TCGA-EE-A2GD-06A-11D-A196-08,7267,[72],"[7121, 1581]"
TCGA-EE-A2GJ-06A-11D-A196-08,7268,[192],"[7121, 1581]"
TCGA-EE-A2GL-06A-11D-A196-08,7269,[240],"[7121, 1581]"
TCGA-EE-A2GM-06B-11D-A196-08,7270,[4],"[7121, 1581]"
TCGA-EE-A2GP-06A-11D-A197-08,7271,[180],"[7121, 1581]"
TCGA-EE-A2GS-06A-12D-A197-08,7272,[20],"[7121, 1581]"
TCGA-EE-A2GU-06A-11D-A196-08,7273,[80],"[7121, 1581]"
TCGA-EE-A2MJ-06A-11D-A197-08,7274,[48],"[7121, 1581]"
TCGA-EE-A2MR-06A-11D-A196-08,7275,[48],"[7121, 1581]"
TCGA-EE-A2MS-06A-11D-A197-08,7276,[192],"[7121, 1581]"
TCGA-EE-A2MT-06A-11D-A197-08,7277,[180],"[7121, 1581]"
TCGA-EE-A2MU-06A-21D-A196-08,7278,[0],"[7121, 1581]"
TCGA-EE-A3AE-06A-11D-A196-08,7279,[132],"[7121, 1581]"
TCGA-EE-A3AF-06A-11D-A196-08,7280,[144],"[7121, 1581]"
TCGA-EE-A3J3-06A-11D-A20D-08,7281,[244],"[7121, 1581]"
TCGA-EE-A3J4-06A-11D-A20D-08,7282,[184],"[7121, 1581]"
TCGA-EE-A3J7-06A-11D-A20D-08,7283,[160],"[7121, 1581]"
TCGA-EE-A3J8-06A-11D-A20D-08,7284,[80],"[7121, 1581]"
TCGA-EE-A3JA-06A-11D-A20D-08,7285,[0],"[7121, 1581]"
TCGA-EE-A3JB-06A-11D-A21A-08,7286,[132],"[7121, 1581]"
TCGA-EE-A3JD-06A-11D-A20D-08,7287,[64],"[7121, 1581]"
TCGA-EE-A3JE-06A-11D-A20D-08,7288,[1],"[7121, 1581]"
TCGA-EE-A3JH-06A-11D-A21A-08,7289,[164],"[7121, 1581]"
TCGA-ER-A193-06A-12D-A197-08,7290,[64],"[7121, 1581]"
TCGA-ER-A194-01A-11D-A197-08,7291,[224],"[7121, 1581]"
TCGA-ER-A198-06A-11D-A196-08,7292,[48],"[7121, 1581]"
TCGA-ER-A199-06A-11D-A197-08,7293,[88],"[7121, 1581]"
TCGA-ER-A19A-06A-21D-A197-08,7294,[144],"[7121, 1581]"
TCGA-ER-A19M-06A-61D-A23B-08,7295,[128],"[7121, 1581]"
TCGA-ER-A19S-06A-11D-A196-08,7296,[20],"[7121, 1581]"
TCGA-ER-A19W-06A-41D-A23B-08,7297,[4],"[7121, 1581]"
TCGA-ER-A2NC-06A-11D-A197-08,7298,[112],"[7121, 1581]"
TCGA-ER-A2ND-06A-11D-A196-08,7299,[164],"[7121, 1581]"
TCGA-ER-A2NG-06A-11D-A196-08,7300,[20],"[7121, 1581]"
TCGA-ER-A3ES-06A-11D-A20D-08,7301,[8],"[7121, 1563]"
TCGA-ER-A3ET-06A-11D-A20D-08,7302,[84],"[7121, 1538]"
TCGA-ER-A3PL-06A-11D-A23B-08,7303,[92],"[7121, 1581]"
TCGA-ER-A42K-06A-11D-A24R-08,7304,[216],"[7121, 1581]"
TCGA-ER-A42L-06A-11D-A24R-08,7305,[128],"[7121, 1581]"
TCGA-FR-A3R1-01A-11D-A23B-08,7306,[128],"[7121, 1581]"
TCGA-FR-A3YN-06A-11D-A23B-08,7307,[116],"[7121, 1581]"
TCGA-FR-A3YO-06A-11D-A23B-08,7308,[0],"[7121, 1581]"
TCGA-FR-A44A-06A-11D-A24R-08,7309,[244],"[7121, 1581]"
TCGA-FR-A69P-06A-21D-A30X-08,7310,[1],"[7121, 1581]"
TCGA-FR-A726-01A-11D-A32N-08,7311,[0],"[7121, 1581]"
TCGA-FR-A728-01A-11D-A32N-08,7312,[208],"[7121, 1581]"
TCGA-FR-A729-06A-11D-A34U-08,7313,[0],"[7121, 1581]"
TCGA-FR-A7U8-06A-21D-A34U-08,7314,[220],"[7121, 1538]"
TCGA-FR-A7U9-06A-11D-A34U-08,7315,[32],"[7121, 1581]"
TCGA-FR-A7UA-06A-32D-A34U-08,7316,[4],"[7121, 1581]"
TCGA-FR-A8YC-06A-11D-A372-08,7317,[16],"[7121, 1581]"
TCGA-FR-A8YE-06A-11D-A372-08,7318,[136],"[7121, 1581]"
TCGA-FS-A1YW-06A-11D-A197-08,7319,[128],"[7121, 1581]"
TCGA-FS-A1YY-06A-11D-A197-08,7320,[128],"[7121, 1581]"
TCGA-FS-A1Z3-06A-11D-A197-08,7321,[84],"[7121, 1581]"
TCGA-FS-A1Z7-06A-11D-A197-08,7322,[158],"[7121, 1581]"
TCGA-FS-A1ZA-06A-11D-A197-08,7323,[208],"[7121, 1581]"
TCGA-FS-A1ZE-06A-11D-A197-08,7324,[152],"[7121, 1581]"
TCGA-FS-A1ZS-06A-12D-A197-08,7325,[0],"[7121, 1581]"
TCGA-FS-A1ZT-06A-11D-A197-08,7326,[140],"[7121, 1581]"
TCGA-FS-A1ZW-06A-12D-A197-08,7327,[208],"[7121, 1581]"
TCGA-FS-A4F0-06A-11D-A24R-08,7328,[8],"[7121, 1581]"
TCGA-FS-A4F4-06A-12D-A25O-08,7329,[204],"[7121, 1581]"
TCGA-FS-A4F5-06A-11D-A25O-08,7330,[228],"[7121, 1581]"
TCGA-FS-A4F8-06A-11D-A25O-08,7331,[4],"[7121, 1581]"
TCGA-FS-A4F9-06A-11D-A24R-08,7332,[120],"[7121, 1581]"
TCGA-FS-A4FB-06A-11D-A25O-08,7333,[161],"[7121, 1581]"
TCGA-FS-A4FC-06A-11D-A24R-08,7334,[128],"[7121, 1581]"
TCGA-FS-A4FD-06A-11D-A25O-08,7335,[0],"[7121, 1581]"
TCGA-FW-A3I3-06A-11D-A21A-08,7336,[180],"[7121, 1538]"
TCGA-FW-A3R5-06A-11D-A23B-08,7337,[0],"[7121, 1581]"
TCGA-FW-A3TU-06A-11D-A23B-08,7338,[32],"[7121, 1581]"
TCGA-FW-A3TV-06A-11D-A23B-08,7339,[132],"[7121, 1581]"
TCGA-FW-A5DX-01A-11D-A27K-08,7340,[80],"[7121, 1581]"
TCGA-FW-A5DY-06A-11D-A30X-08,7341,[149],"[7121, 1581]"
TCGA-GF-A3OT-06A-23D-A23B-08,7342,[128],"[7121, 1581]"
TCGA-GF-A4EO-06A-12D-A24R-08,7343,[132],"[7121, 1581]"
TCGA-GF-A6C8-06A-12D-A30X-08,7344,[16],"[7121, 1581]"
TCGA-GF-A6C9-06A-11D-A30X-08,7345,[84],"[7121, 1581]"
TCGA-GF-A769-01A-32D-A32N-08,7346,[64],"[7121, 1581]"
TCGA-GN-A267-06A-21D-A196-08,7347,[4],"[7121, 1581]"
TCGA-GN-A269-01A-11D-A19A-08,7348,[145],"[7121, 1581]"
TCGA-GN-A4U3-06A-11D-A32N-08,7349,[32],"[7121, 1581]"
TCGA-GN-A4U4-06A-11D-A32N-08,7350,[212],"[7121, 1581]"
TCGA-GN-A4U5-01A-11D-A32N-08,7351,[100],"[7121, 1581]"
TCGA-GN-A4U7-06A-21D-A32N-08,7352,[68],"[7121, 1581]"
TCGA-GN-A4U8-06A-11D-A32N-08,7353,[4],"[7121, 1581]"
TCGA-GN-A8LK-06A-11D-A372-08,7354,[64],"[7121, 1581]"
TCGA-GN-A8LL-06A-21D-A372-08,7355,[4],"[7121, 1538]"
TCGA-GN-A8LN-01A-11D-A372-08,7356,[132],"[7121, 1581]"
TCGA-GN-A9SD-06A-11D-A401-08,7357,[133],"[7121, 1581]"
TCGA-HR-A5NC-01A-11D-A27K-08,7358,[208],"[7121, 1581]"
TCGA-IH-A3EA-01A-11D-A20D-08,7359,[128],"[7121, 1581]"
TCGA-LH-A9QB-06A-11D-A38G-08,7360,[180],"[7121, 1581]"
TCGA-OD-A75X-06A-12D-A32N-08,7361,[64],"[7121, 1581]"
TCGA-QB-A6FS-06A-11D-A30X-08,7362,[244],"[7121, 1581]"
TCGA-QB-AA9O-06A-11D-A397-08,7363,[192],"[7121, 1581]"
TCGA-RP-A693-06A-13D-A30X-08,7364,[132],"[7121, 1581]"
TCGA-RP-A694-06A-11D-A30X-08,7365,[16],"[7121, 1581]"
TCGA-RP-A695-06A-11D-A30X-08,7366,[192],"[7121, 1581]"
TCGA-RP-A6K9-06A-41D-A34U-08,7367,[84],"[7121, 1538]"
TCGA-W3-A824-06A-21D-A34U-08,7368,[80],"[7121, 1581]"
TCGA-W3-A825-06A-11D-A34U-08,7369,[196],"[7121, 1581]"
TCGA-W3-A828-06A-11D-A34U-08,7370,[0],"[7121, 1581]"
TCGA-W3-AA1O-06A-11D-A38G-08,7371,[136],"[7121, 1581]"
TCGA-W3-AA1Q-06A-11D-A38G-08,7372,[176],"[7121, 1581]"
TCGA-W3-AA1R-06A-11D-A397-08,7373,[16],"[7121, 1581]"
TCGA-W3-AA1V-06B-11D-A401-08,7374,[16],"[7121, 1581]"
TCGA-W3-AA1W-06A-11D-A38G-08,7375,[240],"[7121, 1581]"
TCGA-W3-AA21-06A-11D-A38G-08,7376,[180],"[7121, 1581]"
TCGA-WE-A8JZ-06A-11D-A372-08,7377,[16],"[7121, 1581]"
TCGA-WE-A8K1-06A-21D-A372-08,7378,[132],"[7121, 1581]"
